44.40062714,45.75452042,53.83885956,847,intro,akira_kurosawa,shinichiro_ikebe
37.1752739,38.2583847,43.72986984,1875,intro,akira_kurosawa,shinichiro_ikebe
33.43280029,34.41120911,39.3079567,106,intro,akira_kurosawa,shinichiro_ikebe
35.86484528,36.52983856,41.31558609,260,intro,akira_kurosawa,shinichiro_ikebe
36.84209442,37.90174484,43.18432236,1600,intro,akira_kurosawa,shinichiro_ikebe
34.25725174,35.16302109,40.39497375,855,intro,akira_kurosawa,shinichiro_ikebe
36.08126831,37.03083038,42.85690308,95,intro,akira_kurosawa,shinichiro_ikebe
36.74702835,37.84457779,43.49531937,161,intro,akira_kurosawa,shinichiro_ikebe
49.83683777,51.82153702,61.14463425,271,intro,akira_kurosawa,shinichiro_ikebe
36.29884338,37.42853165,42.8042984,39,intro,akira_kurosawa,shinichiro_ikebe
36.0689888,37.34862137,42.98639679,223,intro,akira_kurosawa,shinichiro_ikebe
37.15111923,37.88918686,42.77173996,8,intro,akira_kurosawa,shinichiro_ikebe
36.0344696,37.14760208,41.60923004,41,intro,akira_kurosawa,shinichiro_ikebe
32.34040833,33.62877274,37.2693634,88,intro,akira_kurosawa,shinichiro_ikebe
39.14501953,39.63834381,44.25150299,10,intro,akira_kurosawa,shinichiro_ikebe
27.34828568,28.5281086,32.41708374,113,intro,akira_kurosawa,shinichiro_ikebe
33.36448669,34.31066132,38.28275299,12,intro,akira_kurosawa,shinichiro_ikebe
37.01979828,37.79669952,43.74835205,150,intro,akira_kurosawa,shinichiro_ikebe
36.1027832,36.7269249,43.27801514,373,intro,akira_kurosawa,shinichiro_ikebe
35.12042999,36.04659653,42.65265274,257,intro,akira_kurosawa,shinichiro_ikebe
36.3700676,37.74515915,44.19681168,303,intro,akira_kurosawa,shinichiro_ikebe
36.66528702,37.62181473,43.67289352,427,intro,akira_kurosawa,shinichiro_ikebe
36.64709473,37.92643738,44.20480728,75,intro,akira_kurosawa,shinichiro_ikebe
0,0,0,208,freedom,akira_kurosawa,shinichiro_ikebe
57.28605652,55.58078766,21.71331978,17,freedom,akira_kurosawa,shinichiro_ikebe
56.85590363,55.89025879,22.41590118,32,freedom,akira_kurosawa,shinichiro_ikebe
58.50485611,55.97525787,22.00201416,4,freedom,akira_kurosawa,shinichiro_ikebe
59.4261322,57.35351563,23.40578079,125,freedom,akira_kurosawa,shinichiro_ikebe
61.80191803,59.22220612,22.69349861,171,freedom,akira_kurosawa,shinichiro_ikebe
64.69117737,60.81132126,22.60076523,45,freedom,akira_kurosawa,shinichiro_ikebe
64.86276245,62.032547,24.39369583,50,freedom,akira_kurosawa,shinichiro_ikebe
65.3532486,62.63983154,24.74743843,148,freedom,akira_kurosawa,shinichiro_ikebe
64.03700256,61.99089432,25.60156441,120,freedom,akira_kurosawa,shinichiro_ikebe
61.54261017,61.873909,24.47399902,196,freedom,akira_kurosawa,shinichiro_ikebe
64.09907532,63.00563049,26.56122971,293,freedom,akira_kurosawa,shinichiro_ikebe
66.57003784,64.37501526,27.89570808,229,freedom,akira_kurosawa,shinichiro_ikebe
65.3440094,62.0028801,27.34904289,82,freedom,akira_kurosawa,shinichiro_ikebe
62.37752533,59.58151245,28.55143738,118,freedom,akira_kurosawa,shinichiro_ikebe
59.84276199,57.64263916,26.65976715,343,freedom,akira_kurosawa,shinichiro_ikebe
60.37049866,57.97623062,30.85880089,222,freedom,akira_kurosawa,shinichiro_ikebe
34.3925705,50.04779434,51.73189926,62,freedom,akira_kurosawa,shinichiro_ikebe
35.40044785,50.67169189,51.18854523,333,freedom,akira_kurosawa,shinichiro_ikebe
31.81303406,44.51124573,42.67119598,212,freedom,akira_kurosawa,shinichiro_ikebe
35.19847488,49.84357071,48.52219009,424,freedom,akira_kurosawa,shinichiro_ikebe
34.36528015,49.09466934,47.43488312,382,freedom,akira_kurosawa,shinichiro_ikebe
34.06039429,48.56584549,46.62104416,24,freedom,akira_kurosawa,shinichiro_ikebe
36.79486847,51.6659584,54.16503143,526,freedom,akira_kurosawa,shinichiro_ikebe
35.19441986,49.06667328,49.41185379,303,freedom,akira_kurosawa,shinichiro_ikebe
31.20812225,41.06123352,37.94386673,56,freedom,akira_kurosawa,shinichiro_ikebe
31.14495087,41.41671753,38.09823227,256,freedom,akira_kurosawa,shinichiro_ikebe
31.93917656,42.81040955,39.39777374,111,freedom,akira_kurosawa,shinichiro_ikebe
31.58498573,42.59642792,38.62852478,284,freedom,akira_kurosawa,shinichiro_ikebe
31.98641968,41.89834595,37.78961945,96,freedom,akira_kurosawa,shinichiro_ikebe
57.67259979,55.44941711,29.95659256,341,freedom,akira_kurosawa,shinichiro_ikebe
57.21095657,54.68887329,30.06211472,218,freedom,akira_kurosawa,shinichiro_ikebe
53.4687233,53.711586,26.65259933,744,freedom,akira_kurosawa,shinichiro_ikebe
54.1822052,53.81727219,30.70068169,418,freedom,akira_kurosawa,shinichiro_ikebe
51.14643097,53.19008636,28.06933975,397,freedom,akira_kurosawa,shinichiro_ikebe
51.05751038,53.24081039,31.60814476,43,freedom,akira_kurosawa,shinichiro_ikebe
49.92862701,52.94035721,29.94819832,492,freedom,akira_kurosawa,shinichiro_ikebe
49.26841736,52.5524559,30.54955292,395,freedom,akira_kurosawa,shinichiro_ikebe
0,0,0,10,religion,akira_kurosawa,shinichiro_ikebe
48.88341141,11.54673481,13.52464581,278,religion,akira_kurosawa,shinichiro_ikebe
48.7494297,11.40571594,12.81943226,44,religion,akira_kurosawa,shinichiro_ikebe
48.95297813,11.59263229,12.66010952,4,religion,akira_kurosawa,shinichiro_ikebe
48.87110329,11.56953049,12.55537796,179,religion,akira_kurosawa,shinichiro_ikebe
49.11013985,11.49826622,12.55076504,258,religion,akira_kurosawa,shinichiro_ikebe
49.02841759,11.53232002,12.66940117,9,religion,akira_kurosawa,shinichiro_ikebe
48.8696804,11.49786568,13.11301041,5,religion,akira_kurosawa,shinichiro_ikebe
48.38511848,11.28577805,12.60374641,17,religion,akira_kurosawa,shinichiro_ikebe
48.47618675,11.63456535,13.01974297,138,religion,akira_kurosawa,shinichiro_ikebe
45.03470039,10.02005577,11.27471256,16,religion,akira_kurosawa,shinichiro_ikebe
42.66077232,9.031184196,9.328275681,4,religion,akira_kurosawa,shinichiro_ikebe
63.56620121,9.243042946,9.966449738,14,religion,akira_kurosawa,shinichiro_ikebe
63.12805939,9.308084488,9.861468315,18,religion,akira_kurosawa,shinichiro_ikebe
65.59516907,10.22512913,10.78024769,188,religion,akira_kurosawa,shinichiro_ikebe
68.66793633,11.34000874,13.41666698,492,religion,akira_kurosawa,shinichiro_ikebe
69.06405449,11.6724205,13.55132866,1073,religion,akira_kurosawa,shinichiro_ikebe
74.80020714,14.27220726,16.17217827,35,religion,akira_kurosawa,shinichiro_ikebe
72.50994873,14.62541008,16.53876114,163,religion,akira_kurosawa,shinichiro_ikebe
66.2175827,11.19175339,12.33315086,117,religion,akira_kurosawa,shinichiro_ikebe
66.02559471,11.23944283,12.73003674,100,religion,akira_kurosawa,shinichiro_ikebe
66.0244236,11.18616486,12.94774818,57,religion,akira_kurosawa,shinichiro_ikebe
66.333498,11.54037762,13.03467274,4,religion,akira_kurosawa,shinichiro_ikebe
66.72894287,11.42324638,12.68515873,102,religion,akira_kurosawa,shinichiro_ikebe
52.0210247,15.5778923,17.4564209,26,religion,akira_kurosawa,shinichiro_ikebe
47.01776314,11.64169598,12.7228899,0,religion,akira_kurosawa,shinichiro_ikebe
46.70262909,11.64633751,12.8418045,1383,religion,akira_kurosawa,shinichiro_ikebe
46.89236832,11.63808441,13.00032425,56,religion,akira_kurosawa,shinichiro_ikebe
46.56216431,11.64681625,12.74790955,4,religion,akira_kurosawa,shinichiro_ikebe
46.77252007,11.76051044,12.60373116,9,religion,akira_kurosawa,shinichiro_ikebe
47.5603714,11.68406677,12.357831,29,religion,akira_kurosawa,shinichiro_ikebe
44.95212364,10.89123821,11.82943058,792,religion,akira_kurosawa,shinichiro_ikebe
44.49261665,10.38558674,11.08432674,301,religion,akira_kurosawa,shinichiro_ikebe
44.7306509,10.63535595,11.37111855,232,religion,akira_kurosawa,shinichiro_ikebe
45.452528,11.01385498,12.07559204,8,religion,akira_kurosawa,shinichiro_ikebe
45.0446682,10.8853693,11.99775982,12,religion,akira_kurosawa,shinichiro_ikebe
44.52317429,10.51166916,11.28218651,160,religion,akira_kurosawa,shinichiro_ikebe
0,0,0,1046,happy,akira_kurosawa,shinichiro_ikebe
64.61763,40,45.6516571,43,happy,akira_kurosawa,shinichiro_ikebe
127.8902664,93.49467468,60.29788208,292,happy,akira_kurosawa,shinichiro_ikebe
127.1638718,93.13045502,60.78039169,231,happy,akira_kurosawa,shinichiro_ikebe
129.3971558,96.26709747,63.08409882,130,happy,akira_kurosawa,shinichiro_ikebe
127.0257568,94.01569366,61.72887421,518,happy,akira_kurosawa,shinichiro_ikebe
131.0736542,97.56719971,67.28185272,161,happy,akira_kurosawa,shinichiro_ikebe
42.25536346,20,18.7235527,514,happy,akira_kurosawa,shinichiro_ikebe
43.36103439,20,19.19243622,573,happy,akira_kurosawa,shinichiro_ikebe
114.6696701,89.11044312,90.28994751,169,happy,akira_kurosawa,shinichiro_ikebe
124.8024368,98.96401978,99.95425415,403,happy,akira_kurosawa,shinichiro_ikebe
80,74.18210602,33.35144424,888,happy,akira_kurosawa,shinichiro_ikebe
90,70.64385223,29.93136787,139,happy,akira_kurosawa,shinichiro_ikebe
126.2754822,91.67757416,100.0331955,8,happy,akira_kurosawa,shinichiro_ikebe
129.6218719,96.7273407,106.481041,130,happy,akira_kurosawa,shinichiro_ikebe
133.2241211,98.35193634,105.6628952,292,happy,akira_kurosawa,shinichiro_ikebe
124.1821671,90.20445251,96.98394775,940,happy,akira_kurosawa,shinichiro_ikebe
148.3610992,108.0884247,119.2618942,127,happy,akira_kurosawa,shinichiro_ikebe
144.2006226,117.7661438,109.5874786,1050,happy,akira_kurosawa,shinichiro_ikebe
161.4580231,127.3233566,124.1765137,362,happy,akira_kurosawa,shinichiro_ikebe
149.4928284,119.5960693,114.4084854,270,happy,akira_kurosawa,shinichiro_ikebe
163.1778412,128.6097412,126.1045837,267,happy,akira_kurosawa,shinichiro_ikebe
148.4743042,119.8723831,114.247963,908,happy,akira_kurosawa,shinichiro_ikebe
144.1401367,116.4229965,108.9265213,1487,happy,akira_kurosawa,shinichiro_ikebe
124.0424271,108.4815292,92.19456482,2629,happy,akira_kurosawa,shinichiro_ikebe
120.5666122,107.0379944,87.650177,3766,happy,akira_kurosawa,shinichiro_ikebe
110.4240723,97.88407898,76.23547363,1316,happy,akira_kurosawa,shinichiro_ikebe
121.2928619,108.2243576,86.93930054,2171,happy,akira_kurosawa,shinichiro_ikebe
142.077301,103.8999481,70.98440552,993,happy,akira_kurosawa,shinichiro_ikebe
142.3759766,103.9469986,70.8943634,906,happy,akira_kurosawa,shinichiro_ikebe
142.2824402,103.1993637,69.95241547,1432,happy,akira_kurosawa,shinichiro_ikebe
141.1819153,101.7406006,68.2858963,1882,happy,akira_kurosawa,shinichiro_ikebe
142.1533356,102.3730774,69.94165802,2990,happy,akira_kurosawa,shinichiro_ikebe
140.0928802,102.3568192,70.69017792,1006,happy,akira_kurosawa,shinichiro_ikebe
139.6858368,103.1746979,71.26690674,571,happy,akira_kurosawa,shinichiro_ikebe
132.0675049,95.95067596,64.96632385,4464,happy,akira_kurosawa,shinichiro_ikebe
133.9264374,95.32141113,64.55135345,471,happy,akira_kurosawa,shinichiro_ikebe
140.4597321,101.728714,70.34562683,2169,happy,akira_kurosawa,shinichiro_ikebe
137.4411469,99.99531555,68.51521301,659,happy,akira_kurosawa,shinichiro_ikebe
133.7578278,97.6866684,65.7024765,305,happy,akira_kurosawa,shinichiro_ikebe
145.263443,105.0620956,71.43217468,629,happy,akira_kurosawa,shinichiro_ikebe
137.6938477,98.15460205,65.56259918,1586,happy,akira_kurosawa,shinichiro_ikebe
137.3139801,99.72909546,66.42709351,1545,happy,akira_kurosawa,shinichiro_ikebe
137.6619415,98.33652496,65.62532806,37,happy,akira_kurosawa,shinichiro_ikebe
139.0569,99.53892517,66.18531036,2220,happy,akira_kurosawa,shinichiro_ikebe
148.4314117,109.5428925,74.29087067,765,happy,akira_kurosawa,shinichiro_ikebe
146.0274506,104.966713,70.24555206,28,happy,akira_kurosawa,shinichiro_ikebe
63.01319122,90.51515961,35.81118393,1192,happy,akira_kurosawa,shinichiro_ikebe
115.2041779,101.6557312,86.12256622,508,happy,akira_kurosawa,shinichiro_ikebe
119.8150558,101.9986267,93.16392517,322,happy,akira_kurosawa,shinichiro_ikebe
116.4810562,100.6051178,89.4682312,111,happy,akira_kurosawa,shinichiro_ikebe
58.79334259,84.70991516,35.3576088,0,happy,akira_kurosawa,shinichiro_ikebe
62.8807373,20,39.42039108,0,happy,akira_kurosawa,shinichiro_ikebe
140.2515869,105.5955811,106.2749252,0,happy,akira_kurosawa,shinichiro_ikebe
0,0,0,227,work,akira_kurosawa,shinichiro_ikebe
42.56601715,73.1062088,101.3530579,324,work,akira_kurosawa,shinichiro_ikebe
42.15368271,72.56429291,101.0852814,26,work,akira_kurosawa,shinichiro_ikebe
41.78077316,71.09252167,97.96723175,63,work,akira_kurosawa,shinichiro_ikebe
42.89087296,72.52887726,99.52471161,183,work,akira_kurosawa,shinichiro_ikebe
42.48493576,71.74221802,98.11256409,58,work,akira_kurosawa,shinichiro_ikebe
42.08496475,72.01203156,98.44233704,35,work,akira_kurosawa,shinichiro_ikebe
41.51327133,71.11097717,97.80690765,209,work,akira_kurosawa,shinichiro_ikebe
41.29262924,71.8596344,99.94152832,63,work,akira_kurosawa,shinichiro_ikebe
40.69582367,70.61068726,99.56398773,45,work,akira_kurosawa,shinichiro_ikebe
40.39056396,69.55110168,99.26299286,60,work,akira_kurosawa,shinichiro_ikebe
40.79297638,71.16982269,101.8756104,22,work,akira_kurosawa,shinichiro_ikebe
35.58493805,64.86417389,91.35487366,203,work,akira_kurosawa,shinichiro_ikebe
33.97481155,63.05718231,91.64377594,528,work,akira_kurosawa,shinichiro_ikebe
34.5568161,64.75675201,93.88806152,36,work,akira_kurosawa,shinichiro_ikebe
30.50167847,59.49642181,86.79515076,2,work,akira_kurosawa,shinichiro_ikebe
34.50431824,64.47731781,93.63947296,134,work,akira_kurosawa,shinichiro_ikebe
36.10665512,66.72135162,93.78961182,829,work,akira_kurosawa,shinichiro_ikebe
35.88507843,66.93614197,94.51329041,140,work,akira_kurosawa,shinichiro_ikebe
34.2452507,65.58640289,92.00052643,10,work,akira_kurosawa,shinichiro_ikebe
32.98516846,65.30947113,92.48877716,21,work,akira_kurosawa,shinichiro_ikebe
35.731987,66.4757843,91.12463379,23,work,akira_kurosawa,shinichiro_ikebe
33.72772598,64.56598663,90.63745117,136,work,akira_kurosawa,shinichiro_ikebe
34.01962662,63.432827,88.56730652,96,work,akira_kurosawa,shinichiro_ikebe
37.16996765,65.95510864,92.16021729,100,work,akira_kurosawa,shinichiro_ikebe
39.34220123,70.7723465,101.2773972,95,work,akira_kurosawa,shinichiro_ikebe
39.34813309,70.31443787,99.08969879,3,work,akira_kurosawa,shinichiro_ikebe
38.45398331,69.80613708,98.92029572,165,work,akira_kurosawa,shinichiro_ikebe
34.02545547,65.43609619,93.23338318,58,work,akira_kurosawa,shinichiro_ikebe
38.82269669,70.34980774,98.10943604,164,work,akira_kurosawa,shinichiro_ikebe
39.50835037,71.19894409,99.63129425,129,work,akira_kurosawa,shinichiro_ikebe
36.13890076,67.02050781,94.04117584,168,work,akira_kurosawa,shinichiro_ikebe
40.34051514,72.37281799,101.3091431,21,work,akira_kurosawa,shinichiro_ikebe
37.14915085,66.9827652,94.32987976,420,work,akira_kurosawa,shinichiro_ikebe
37.04998779,66.52519989,93.70710754,206,work,akira_kurosawa,shinichiro_ikebe
37.32520676,67.28699493,92.55872345,87,work,akira_kurosawa,shinichiro_ikebe
37.53976059,66.74349976,93.90678406,189,work,akira_kurosawa,shinichiro_ikebe
36.55924225,65.16418457,92.78373718,92,work,akira_kurosawa,shinichiro_ikebe
37.20789719,66.60274506,94.04491425,179,work,akira_kurosawa,shinichiro_ikebe
37.00179291,65.24748993,92.28760529,168,work,akira_kurosawa,shinichiro_ikebe
37.06160736,66.44960022,94.79824066,270,work,akira_kurosawa,shinichiro_ikebe
37.5249176,65.7233963,91.99643707,105,work,akira_kurosawa,shinichiro_ikebe
37.16428757,66.42685699,94.12958527,0,work,akira_kurosawa,shinichiro_ikebe
36.17027283,65.70398712,93.2250061,37,work,akira_kurosawa,shinichiro_ikebe
36.31870651,64.99408722,92.46390533,142,work,akira_kurosawa,shinichiro_ikebe
35.60314941,63.41096878,90.82455444,13,work,akira_kurosawa,shinichiro_ikebe
42.30686188,71.8627243,99.12130737,71,work,akira_kurosawa,shinichiro_ikebe
41.28042603,69.77719116,97.21070862,97,work,akira_kurosawa,shinichiro_ikebe
41.3166008,70.04624176,97.6836319,203,work,akira_kurosawa,shinichiro_ikebe
39.95663834,69.46736145,98.44256592,37,work,akira_kurosawa,shinichiro_ikebe
42.64850235,71.8302536,101.0003891,270,work,akira_kurosawa,shinichiro_ikebe
37.23627472,66.33972168,94.6091156,68,work,akira_kurosawa,shinichiro_ikebe
40.34010696,71.5147934,101.7263947,82,work,akira_kurosawa,shinichiro_ikebe
40.21406937,69.82941437,97.64487457,213,work,akira_kurosawa,shinichiro_ikebe
41.17319107,72.35440063,101.1827698,102,work,akira_kurosawa,shinichiro_ikebe
36.50939941,66.70937347,93.71328735,38,work,akira_kurosawa,shinichiro_ikebe
39.86685181,71.31776428,100.6523209,16,work,akira_kurosawa,shinichiro_ikebe
39.77193069,71.37498474,99.64247131,6,work,akira_kurosawa,shinichiro_ikebe
40.61272049,71.83386993,99.93390656,66,work,akira_kurosawa,shinichiro_ikebe
41.4496727,71.0114975,99.13143921,41,work,akira_kurosawa,shinichiro_ikebe
40.81393433,69.77349854,97.37770081,45,work,akira_kurosawa,shinichiro_ikebe
42.0376091,71.26281738,99.44228363,56,work,akira_kurosawa,shinichiro_ikebe
40.22946548,69.99636078,98.20162964,112,work,akira_kurosawa,shinichiro_ikebe
39.91801834,69.68674469,98.30783081,11,work,akira_kurosawa,shinichiro_ikebe
37.70928574,66.71909332,93.91402435,58,work,akira_kurosawa,shinichiro_ikebe
37.68559265,66.43752289,94.12747192,9,work,akira_kurosawa,shinichiro_ikebe
39.98353577,69.46820068,96.59440613,74,work,akira_kurosawa,shinichiro_ikebe
40.1219368,69.62422943,97.89745331,7,work,akira_kurosawa,shinichiro_ikebe
41.18013,70.5244751,99.59390259,34,work,akira_kurosawa,shinichiro_ikebe
40.36231232,70.32849884,98.69486237,31,work,akira_kurosawa,shinichiro_ikebe
22.86260986,52.82355118,77.54807281,66,work,akira_kurosawa,shinichiro_ikebe
23.52253723,58.75304413,87.01502991,131,work,akira_kurosawa,shinichiro_ikebe
24.11837769,61.01776505,88.81949615,44,work,akira_kurosawa,shinichiro_ikebe
24.98625374,61.19919205,88.02527618,22,work,akira_kurosawa,shinichiro_ikebe
23.51869011,61.29019165,87.5718689,105,work,akira_kurosawa,shinichiro_ikebe
22.26223373,59.47985458,87.51005554,9,work,akira_kurosawa,shinichiro_ikebe
23.38593292,59.3653717,88.08251953,57,work,akira_kurosawa,shinichiro_ikebe
23.12218094,59.97195816,89.90997314,184,work,akira_kurosawa,shinichiro_ikebe
20.2342453,51.44390488,76.3181839,3,work,akira_kurosawa,shinichiro_ikebe
22.76306343,59.68680573,87.81038666,1,work,akira_kurosawa,shinichiro_ikebe
22.34766769,57.83472061,86.06877136,132,work,akira_kurosawa,shinichiro_ikebe
25.18906593,59.86943054,88.51226044,42,work,akira_kurosawa,shinichiro_ikebe
22.58612823,59.05429459,85.46998596,50,work,akira_kurosawa,shinichiro_ikebe
21.1545887,50.89698029,74.16879272,60,work,akira_kurosawa,shinichiro_ikebe
21.41966248,51.90813828,77.51863098,14,work,akira_kurosawa,shinichiro_ikebe
20.4184494,50.38394547,74.59136963,7,work,akira_kurosawa,shinichiro_ikebe
21.37390709,53.28393936,79.71569061,59,work,akira_kurosawa,shinichiro_ikebe
21.78404617,53.32196808,77.5005722,49,work,akira_kurosawa,shinichiro_ikebe
21.45443344,49.62421036,72.52156067,37,work,akira_kurosawa,shinichiro_ikebe
21.75739288,53.02336502,77.77403259,360,work,akira_kurosawa,shinichiro_ikebe
25.58629227,60.20837784,87.18930054,19,work,akira_kurosawa,shinichiro_ikebe
28.43875313,57.63749313,82.97883606,72,work,akira_kurosawa,shinichiro_ikebe
24.85093689,48.00345612,71.97682953,107,work,akira_kurosawa,shinichiro_ikebe
22.13514709,42.17552185,64.07801056,84,work,akira_kurosawa,shinichiro_ikebe
28.52793694,65.14302826,95.54013062,97,work,akira_kurosawa,shinichiro_ikebe
22.26988029,50.22081757,76.17842865,865,work,akira_kurosawa,shinichiro_ikebe
23.46537971,57.57493591,83.35507202,100,work,akira_kurosawa,shinichiro_ikebe
23.98191833,57.82956314,83.26306152,3301,work,akira_kurosawa,shinichiro_ikebe
24.03875542,58.00225067,81.73848724,311,work,akira_kurosawa,shinichiro_ikebe
23.91190147,57.86503601,83.45124817,1951,work,akira_kurosawa,shinichiro_ikebe
26.33442879,60.58889389,88.26982117,1785,work,akira_kurosawa,shinichiro_ikebe
26.49404907,60.7971611,88.26898193,566,work,akira_kurosawa,shinichiro_ikebe
26.56159019,60.7530899,88.25333405,992,work,akira_kurosawa,shinichiro_ikebe
24.79411507,58.28860855,83.66919708,1111,work,akira_kurosawa,shinichiro_ikebe
29.08760452,62.75756836,92.51701355,109,work,akira_kurosawa,shinichiro_ikebe
29.58695412,63.01738358,91.9586792,38,work,akira_kurosawa,shinichiro_ikebe
28.9605751,63.61799622,91.48326111,182,work,akira_kurosawa,shinichiro_ikebe
29.59337997,63.47888947,91.82424164,329,work,akira_kurosawa,shinichiro_ikebe
23.67951965,50.1373024,72.50253296,172,work,akira_kurosawa,shinichiro_ikebe
28.26367378,62.46425247,90.09899902,5,work,akira_kurosawa,shinichiro_ikebe
23.31685257,49.6244278,71.61322784,52,work,akira_kurosawa,shinichiro_ikebe
26.60565758,60.52814102,88.83988953,10,work,akira_kurosawa,shinichiro_ikebe
17.78317261,44.12932205,64.31095886,0,work,akira_kurosawa,shinichiro_ikebe
32.69840622,67.212883,93.16485596,56,work,akira_kurosawa,shinichiro_ikebe
31.71239471,65.17048645,91.10899353,2,work,akira_kurosawa,shinichiro_ikebe
18.73270607,43.97721481,66.19371796,3,work,akira_kurosawa,shinichiro_ikebe
25.36207962,59.07623291,85.28578949,13,work,akira_kurosawa,shinichiro_ikebe
26.24547768,60.06825256,86.38739014,20,work,akira_kurosawa,shinichiro_ikebe
18.83176422,45.70498276,68.77606201,24,work,akira_kurosawa,shinichiro_ikebe
30.51073837,64.86078644,91.39070129,23,work,akira_kurosawa,shinichiro_ikebe
0,0,0,48,danger,akira_kurosawa,shinichiro_ikebe
63.99549103,16.30721855,18.82605743,3653,danger,akira_kurosawa,shinichiro_ikebe
66.3947773,16.76777077,19.69499016,52,danger,akira_kurosawa,shinichiro_ikebe
69.24465942,20.16012192,26.5617218,3603,danger,akira_kurosawa,shinichiro_ikebe
75.26686096,29.17957878,37.36218262,357,danger,akira_kurosawa,shinichiro_ikebe
69.42049217,21.05729675,27.74962997,78,danger,akira_kurosawa,shinichiro_ikebe
85.58523941,37.38896942,53.32743073,194,danger,akira_kurosawa,shinichiro_ikebe
61.554533,9.622597694,9.914716721,1030,danger,akira_kurosawa,shinichiro_ikebe
74.04481697,40.55527115,57.51172638,202,danger,akira_kurosawa,shinichiro_ikebe
71.56419754,28.24653625,37.25878143,118,danger,akira_kurosawa,shinichiro_ikebe
63.30281925,14.61160374,20.60948181,51,danger,akira_kurosawa,shinichiro_ikebe
59.22755814,8.674492836,9.56400013,155,danger,akira_kurosawa,shinichiro_ikebe
58.7006979,8.326072693,8.666249275,44,danger,akira_kurosawa,shinichiro_ikebe
58.36288071,8.164385796,8.657417297,542,danger,akira_kurosawa,shinichiro_ikebe
58.05805779,7.656433105,8.009962082,11,danger,akira_kurosawa,shinichiro_ikebe
58.24656677,7.864735603,8.305455208,46,danger,akira_kurosawa,shinichiro_ikebe
0,0,0,81,danger,akira_kurosawa,shinichiro_ikebe
59.93016815,9.001561165,9.578349113,1795,danger,akira_kurosawa,shinichiro_ikebe
65.48356438,12.48811436,12.6804018,208,danger,akira_kurosawa,shinichiro_ikebe
56.27355337,9.244410515,10.42341518,1150,danger,akira_kurosawa,shinichiro_ikebe
62.84336662,11.31642818,11.66474342,474,danger,akira_kurosawa,shinichiro_ikebe
57.02843571,10.33852005,12.35615063,221,danger,akira_kurosawa,shinichiro_ikebe
57.64765215,10.92331982,12.4979229,159,danger,akira_kurosawa,shinichiro_ikebe
57.11828756,10.9129982,12.58107948,95,danger,akira_kurosawa,shinichiro_ikebe
0,0,0,0,hope,akira_kurosawa,shinichiro_ikebe
9.998378754,9.264270782,30.60917282,239,hope,akira_kurosawa,shinichiro_ikebe
10.1534338,9.302874565,30.63640499,89,hope,akira_kurosawa,shinichiro_ikebe
10.11029148,9.106184006,30.61160564,275,hope,akira_kurosawa,shinichiro_ikebe
9.758244514,8.875395775,30.10441494,114,hope,akira_kurosawa,shinichiro_ikebe
